solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index,DGsolv_qm,AE,SE
CC(C)C,ClC(Cl)(Cl)Cl,,-2.37,10.1016/j.cej.2021.129307,"['Abraham Paper (A7)', 'CompSol Binary (entry number=57604)']",CC(C)C,ClC(Cl)(Cl)Cl,CC(C)C.ClC(Cl)(Cl)Cl,True,3735,-2.31999385,0.050006150000000194,0.0025006150378225193
CC(C)C,C1COCCN1C=O,,-0.64,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=28640)'],CC(C)C,O=CN1CCOCC1,CC(C)C.O=CN1CCOCC1,True,3740,-1.0837502,0.4437502000000001,0.1969142400000401
CC(C)C,C1CCC(CC1)O,,-1.55,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=36318)'],CC(C)C,OC1CCCCC1,CC(C)C.OC1CCCCC1,True,3741,-1.81876702,0.26876701999999986,0.07223571103968032
CC(C)C,C(CO)O,,-0.19,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=5298)'],CC(C)C,OCCO,CC(C)C.OCCO,True,3743,-0.49192276,0.30192276,0.09115735300601761
CC(C)C,C1=CC=C(C=C1)CO,,-1.16,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=33628)', 'CompSol Binary (entry number=33629)']",CC(C)C,OCc1ccccc1,CC(C)C.OCc1ccccc1,True,3744,-1.63785244,0.47785244000000016,0.22834295441395375
CC(C)C=O,CC(=O)N(C)C,,-4.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CC(C)C=O,CC(=O)N(C)C,CC(C)C=O.CC(=O)N(C)C,True,3776,-4.22595233,0.1859523300000001,0.03457826903242894
CC(C)C=O,CC(=O)OCC,,-4.05,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",CC(C)C=O,CCOC(C)=O,CC(C)C=O.CCOC(C)=O,True,3779,-4.30603306,0.25603306000000003,0.06555292781296362
CC(C)C=O,CN1CCCC1=O,,-3.79,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CC(C)C=O,CN1CCCC1=O,CC(C)C=O.CN1CCCC1=O,True,3781,-4.28191492,0.49191492000000014,0.24198028851860653
CC(C)C=O,O,,-2.86,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A20)', 'Abraham Paper (A3)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'Abraham Paper (A5)', 'FreeSolv (entry number=472)']",CC(C)C=O,O,CC(C)C=O.O,True,3785,-2.87877316,0.01877316000000029,0.00035243153638561084
CC(C)C=O,C1COCCN1C=O,,-3.63,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",CC(C)C=O,O=CN1CCOCC1,CC(C)C=O.O=CN1CCOCC1,True,3786,-4.08034814,0.45034814,0.2028134472014596
CC(C)CC(C)(C)C,O1CCCC1,,-4.65,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],CC(C)CC(C)(C)C,C1CCOC1,CC(C)CC(C)(C)C.C1CCOC1,True,3803,-4.52089423,0.12910577000000067,0.016668299847293074
CC(C)CC(C)(C)C,CC#N,,-3.11,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=31312)', 'CompSol Binary (entry number=31313)']",CC(C)CC(C)(C)C,CC#N,CC(C)CC(C)(C)C.CC#N,True,3804,-3.01532861,0.0946713899999998,0.008962672084532062
CC(C)CC(C)(C)C,CC(C)CC(C)(C)C,,-4.58,Compsol pure,solute-solvent same,CC(C)CC(C)(C)C,CC(C)CC(C)(C)C,CC(C)CC(C)(C)C.CC(C)CC(C)(C)C,True,3806,-4.51412877,0.06587122999999995,0.0043390189417128935
CC(C)CC(C)(C)C,CC(O)C,,-3.68,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",CC(C)CC(C)(C)C,CC(C)O,CC(C)CC(C)(C)C.CC(C)O,True,3807,-3.68358237,0.003582369999999724,1.2833374816898021e-05
CC(C)CC(C)(C)C,CC1CCS(=O)(=O)C1,,-2.59,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=59348)'],CC(C)CC(C)(C)C,CC1CCS(=O)(=O)C1,CC(C)CC(C)(C)C.CC1CCS(=O)(=O)C1,True,3809,-2.4747105,0.11528949999999982,0.013291668810249959
CC(C)CC(C)(C)C,ClCCCC,,-4.57,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],CC(C)CC(C)(C)C,CCCCCl,CC(C)CC(C)(C)C.CCCCCl,True,3816,-4.45028485,0.11971515000000021,0.01433171713952255
CC(C)CC(C)(C)C,CN1CCCC1=O,,-3.12,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=11497)']",CC(C)CC(C)(C)C,CN1CCCC1=O,CC(C)CC(C)(C)C.CN1CCCC1=O,True,3820,-3.45799448,0.3379944799999999,0.11424026851047031
CC(C)CC(C)(C)C,C(COCCC#N)C#N,,-1.86,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=26630)'],CC(C)CC(C)(C)C,N#CCCOCCC#N,CC(C)CC(C)(C)C.N#CCCOCCC#N,True,3822,-2.03902821,0.17902821000000002,0.03205109997580411
CC(C)CC(C)(C)C,C(CS)O,,-2.36,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=21485)'],CC(C)CC(C)(C)C,OCCS,CC(C)CC(C)(C)C.OCCS,True,3829,-2.91411056,0.5541105600000003,0.3070385127035139
CC(C)CC(C)C,O1CCOCC1,,-3.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A33)', 'CompSol Binary (entry number=7655)', 'CompSol Binary (entry number=7656)']",CC(C)CC(C)C,C1COCCO1,CC(C)CC(C)C.C1COCCO1,True,3837,-3.20002324,0.18997675999999997,0.03609116934009759
CC(C)CC(C)C,CCCCCCCCCCCCCCC=C,,-3.72,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],CC(C)CC(C)C,C=CCCCCCCCCCCCCCC,CC(C)CC(C)C.C=CCCCCCCCCCCCCCC,True,3841,-3.76555544,0.04555543999999978,0.00207529811359358
CC(C)CC(C)C,CC#N,,-2.78,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=31321)', 'CompSol Binary (entry number=31322)', 'CompSol Binary (entry number=31323)']",CC(C)CC(C)C,CC#N,CC(C)CC(C)C.CC#N,True,3842,-2.63929118,0.14070881999999996,0.019798972025792387
CC(C)CC(C)C,CC(=O)O,,-3.06,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=29356)', 'CompSol Binary (entry number=29357)']",CC(C)CC(C)C,CC(=O)O,CC(C)CC(C)C.CC(=O)O,True,3844,-2.4195108,0.6404892000000002,0.4102264153166403
CC(C)CC(C)C,CC(C)CC(C)C,,-4.23,Compsol pure,solute-solvent same,CC(C)CC(C)C,CC(C)CC(C)C,CC(C)CC(C)C.CC(C)CC(C)C,True,3848,-4.11403597,0.11596403000000066,0.013447656253841053
CC(C)CC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,,-3.68,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=18375)', 'CompSol Binary (entry number=18380)']",CC(C)CC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CC(C)C.CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,True,3849,-3.50844781,0.17155219000000033,0.02943015389379621
CC(C)CC(C)C,CC(C)CCO,,-3.6,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=26974)'],CC(C)CC(C)C,CC(C)CCO,CC(C)CC(C)C.CC(C)CCO,True,3850,-3.48375133,0.11624867000000005,0.013513753276768913
CC(C)CC(C)C,CC(O)C,,-3.45,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)', 'CompSol Binary (entry number=24847)', 'CompSol Binary (entry number=24849)']",CC(C)CC(C)C,CC(C)O,CC(C)CC(C)C.CC(C)O,True,3851,-3.28504062,0.16495938,0.027211597049984396
CC(C)CC(C)C,CCCC(=O)C,,-3.74,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=24517)'],CC(C)CC(C)C,CCCC(C)=O,CC(C)CC(C)C.CCCC(C)=O,True,3859,-3.48356807,0.2564319300000002,0.065757334723525
CC(C)CC(C)C,CCCCCC,,-4.35,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=44997)', 'CompSol Binary (entry number=44998)']",CC(C)CC(C)C,CCCCCC,CC(C)CC(C)C.CCCCCC,True,3861,-4.18352668,0.1664733199999997,0.0277133662718223
CC(C)CC(C)C,CCCCCCCCCC,,-4.06,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=36967)', 'CompSol Binary (entry number=36968)']",CC(C)CC(C)C,CCCCCCCCCC,CC(C)CC(C)C.CCCCCCCCCC,True,3866,-3.95198968,0.10801031999999955,0.011666229226502303
CC(C)CC(C)C,CCCCCCCCCCCCCCCC,,-3.86,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.01,CC(C)CC(C)C,CCCCCCCCCCCCCCCC,CC(C)CC(C)C.CCCCCCCCCCCCCCCC,True,3868,-3.75453044,0.10546955999999996,0.011123828086593592
CC(C)CC(C)C,CCCCCCCCCCCCO,,-3.49,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=10062)'],CC(C)CC(C)C,CCCCCCCCCCCCO,CC(C)CC(C)C.CCCCCCCCCCCCO,True,3869,-3.55441418,0.06441417999999999,0.0041491865850723985
CC(C)CC(C)C,CCCCO,,-3.5,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)', 'CompSol Binary (entry number=8513)', 'CompSol Binary (entry number=8514)']",CC(C)CC(C)C,CCCCO,CC(C)CC(C)C.CCCCO,True,3872,-3.46964049,0.030359509999999812,0.0009216998474400886
CC(C)CC(C)C,CC(=O)OCCCC,,-3.81,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=29777)']",CC(C)CC(C)C,CCCCOC(C)=O,CC(C)CC(C)C.CCCCOC(C)=O,True,3873,-3.70816858,0.1018314199999999,0.010369638099216379
CC(C)CC(C)C,CC(=O)OCC,,-3.69,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=30143)', 'CompSol Binary (entry number=30144)']",CC(C)CC(C)C,CCOC(C)=O,CC(C)CC(C)C.CCOC(C)=O,True,3878,-3.4751401,0.2148599,0.046164776628009996
CC(C)CC(C)C,CCOCCOCCOCC,,-3.59,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=1540)'],CC(C)CC(C)C,CCOCCOCCOCC,CC(C)CC(C)C.CCOCCOCCOCC,True,3880,-3.31131803,0.27868197000000006,0.07766364040308094
CC(C)CC(C)C,CCOC1=CC=CC=C1,,-3.64,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=40495)'],CC(C)CC(C)C,CCOc1ccccc1,CC(C)CC(C)C.CCOc1ccccc1,True,3881,-3.78913568,0.14913567999999966,0.022241451049062298
CC(C)CC(C)C,C(=O)N(C)C,,-2.82,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=50585)', 'CompSol Binary (entry number=50586)']",CC(C)CC(C)C,CN(C)C=O,CC(C)CC(C)C.CN(C)C=O,True,3882,-2.74595992,0.07404007999999962,0.005481933446406344
CC(C)CC(C)C,CC(=O)OC,,-3.51,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=30737)']",CC(C)CC(C)C,COC(C)=O,CC(C)CC(C)C.COC(C)=O,True,3887,-3.19606691,0.3139330899999999,0.09855398499694805
CC(C)CC(C)C,COCCO,,-2.84,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=22069)'],CC(C)CC(C)C,COCCO,CC(C)CC(C)C.COCCO,True,3888,-2.892267,0.05226700000000006,0.0027318392890000064
CC(C)CC(C)C,CS(=O)C,,-2.03,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=56841)', 'CompSol Binary (entry number=56842)']",CC(C)CC(C)C,CS(C)=O,CC(C)CC(C)C.CS(C)=O,True,3890,-1.76505687,0.2649431299999998,0.0701948621341968
CC(C)CC(C)C,c1cc(C)ccc1C,,-4.07,10.1016/j.cej.2021.129307,"['Abraham Paper (A30)', 'CompSol Binary (entry number=7246)', 'CompSol Binary (entry number=7247)', 'CompSol Binary (entry number=7248)']",CC(C)CC(C)C,Cc1ccc(C)cc1,CC(C)CC(C)C.Cc1ccc(C)cc1,True,3891,-4.07217209,0.0021720899999992938,4.717974968096932e-06
CC(C)CC(C)C,CC1=CC=CC=C1,,-4.07,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=48313)', 'CompSol Binary (entry number=48314)']",CC(C)CC(C)C,Cc1ccccc1,CC(C)CC(C)C.Cc1ccccc1,True,3892,-4.1125822,0.042582200000000014,0.0018132437568400012
CC(C)CC(C)C,ClC(Cl)(Cl)Cl,,-4.29,10.1016/j.cej.2021.129307,"['Abraham Paper (A7)', 'CompSol Binary (entry number=57563)', 'CompSol Binary (entry number=57564)']",CC(C)CC(C)C,ClC(Cl)(Cl)Cl,CC(C)CC(C)C.ClC(Cl)(Cl)Cl,True,3894,-4.28344313,0.006556869999999826,4.2992544196897714e-05
CC(C)CC(C)C,ClCCl,,-3.96,10.1016/j.cej.2021.129307,"['Abraham Paper (A7)', 'CompSol Binary (entry number=37584)', 'CompSol Binary (entry number=37585)']",CC(C)CC(C)C,ClCCl,CC(C)CC(C)C.ClCCl,True,3897,-3.97128267,0.01128266999999994,0.00012729864232889862
CC(C)CC(C)C,C(I)I,,-2.14,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=37913)'],CC(C)CC(C)C,ICI,CC(C)CC(C)C.ICI,True,3902,-3.61689198,1.47689198,2.18120992058832
CC(C)CC(C)C,C1CC(=O)OC1,,-2.36,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=37760)', 'CompSol Binary (entry number=37761)']",CC(C)CC(C)C,O=C1CCCO1,CC(C)CC(C)C.O=C1CCCO1,True,3908,-2.41277713,0.05277712999999995,0.0027854254510368947
CC(C)CC(C)C,C1=CC=C(C=C1)CO,,-2.76,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=33618)', 'CompSol Binary (entry number=33619)']",CC(C)CC(C)C,OCc1ccccc1,CC(C)CC(C)C.OCc1ccccc1,True,3909,-3.24205455,0.4820545500000004,0.2323765891757029
CC(C)CC(C)C,C(=S)=S,,-4.19,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=34523)', 'CompSol Binary (entry number=34524)']",CC(C)CC(C)C,S=C=S,CC(C)CC(C)C.S=C=S,True,3910,-4.60190445,0.41190444999999976,0.1696652759298023
CC(C)CC(C)C,C1=CC=NC=C1,,-3.4,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=56410)', 'CompSol Binary (entry number=56411)']",CC(C)CC(C)C,c1ccncc1,CC(C)CC(C)C.c1ccncc1,True,3912,-3.6828654,0.28286539999999993,0.08001283451715996
CC(C)CCC(C)(C)C,O,,2.94,10.1016/j.cej.2021.129307,"['FreeSolv (entry number=543)', 'CompSol Binary (entry number=63414)', 'CompSol Binary (entry number=63415)']",CC(C)CCC(C)(C)C,O,CC(C)CCC(C)(C)C.O,True,3972,2.11559848,0.8244015199999999,0.6796378661783102
CC(C)CCC(C)C,O1CCOCC1,,-4.04,10.1016/j.cej.2021.129307,"['Abraham Paper (A33)', 'CompSol Binary (entry number=7657)', 'CompSol Binary (entry number=7658)']",CC(C)CCC(C)C,C1COCCO1,CC(C)CCC(C)C.C1COCCO1,True,3978,-3.70633984,0.33366016,0.11132910237122559
CC(C)CCC(C)C,CC#N,,-3.31,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=31324)', 'CompSol Binary (entry number=31325)']",CC(C)CCC(C)C,CC#N,CC(C)CCC(C)C.CC#N,True,3982,-3.10122014,0.20877985999999993,0.04358902994161957
CC(C)CCC(C)C,CC(=O)C,,-4.03,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'CompSol Binary (entry number=25533)', 'CompSol Binary (entry number=25534)']",CC(C)CCC(C)C,CC(C)=O,CC(C)CCC(C)C.CC(C)=O,True,3986,-3.50867594,0.5213240600000004,0.27177877553488405
CC(C)CCC(C)C,CC(C)(C)CC(C)C,,-4.84,10.1016/j.cej.2021.129307,"['Abraham Paper (A31)', 'CompSol Binary (entry number=16299)', 'CompSol Binary (entry number=16300)']",CC(C)CCC(C)C,CC(C)CC(C)(C)C,CC(C)CCC(C)C.CC(C)CC(C)(C)C,True,3987,-4.76896207,0.07103793000000014,0.00504638749868492
CC(C)CCC(C)C,CC(O)C,,-3.99,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)', 'CompSol Binary (entry number=24850)', 'CompSol Binary (entry number=24851)']",CC(C)CCC(C)C,CC(C)O,CC(C)CCC(C)C.CC(C)O,True,3991,-3.85287882,0.1371211800000003,0.018802218004592478
CC(C)CCC(C)C,CC(C)OC(C)C,,-4.85,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=17182)'],CC(C)CCC(C)C,CC(C)OC(C)C,CC(C)CCC(C)C.CC(C)OC(C)C,True,3992,-4.66602819,0.18397181000000007,0.03384562687467613
CC(C)CCC(C)C,CC1COC(=O)O1,,-2.64,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=27865)'],CC(C)CCC(C)C,CC1COC(=O)O1,CC(C)CCC(C)C.CC1COC(=O)O1,True,3993,-2.75343277,0.11343276999999974,0.012866993309872841
CC(C)CCC(C)C,CCCCCCC,,-4.9,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=41686)', 'CompSol Binary (entry number=41687)']",CC(C)CCC(C)C,CCCCCCC,CC(C)CCC(C)C.CCCCCCC,True,4003,-4.8299038,0.07009620000000005,0.0049134772544400076
CC(C)CCC(C)C,CCCCCCCC,,-4.83,10.1016/j.cej.2021.129307,"['Abraham Paper (A32)', 'CompSol Binary (entry number=54084)']",CC(C)CCC(C)C,CCCCCCCC,CC(C)CCC(C)C.CCCCCCCC,True,4004,-4.76582287,0.06417713000000003,0.004118704015036903
CC(C)CCC(C)C,CCCCCCCCCCCCCCCC,,-4.53,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=43043)', 'CompSol Binary (entry number=43044)', 'CompSol Binary (entry number=43045)', 'CompSol Binary (entry number=43046)']",CC(C)CCC(C)C,CCCCCCCCCCCCCCCC,CC(C)CCC(C)C.CCCCCCCCCCCCCCCC,True,4008,-4.45677201,0.07322799000000035,0.005362338519440152
CC(C)CCC(C)C,CCCCCCCCO,,-4.21,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=13318)', 'CompSol Binary (entry number=13319)']",CC(C)CCC(C)C,CCCCCCCCO,CC(C)CCC(C)C.CCCCCCCCO,True,4009,-4.22324557,0.013245569999999596,0.00017544512462488928
CC(C)CCC(C)C,CCCO,,-4.07,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=14582)', 'CompSol Binary (entry number=14583)']",CC(C)CCC(C)C,CCCO,CC(C)CCC(C)C.CCCO,True,4014,-3.94442667,0.12557333000000037,0.015768661207288995
CC(C)CCC(C)C,CCO,,-3.92,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=39144)', 'CompSol Binary (entry number=39145)']",CC(C)CCC(C)C,CCO,CC(C)CCC(C)C.CCO,True,4016,-3.67284805,0.24715195000000012,0.06108408638880256
CC(C)CCC(C)C,CC(=O)OCC,,-4.31,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=30145)', 'CompSol Binary (entry number=30146)']",CC(C)CCC(C)C,CCOC(C)=O,CC(C)CCC(C)C.CCOC(C)=O,True,4017,-4.06300026,0.2469997399999997,0.06100887156006745
CC(C)CCC(C)C,CCOC1=CC=CC=C1,,-4.31,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=40496)'],CC(C)CCC(C)C,CCOc1ccccc1,CC(C)CCC(C)C.CCOc1ccccc1,True,4020,-4.45153976,0.14153976000000057,0.020033503660857762
CC(C)CCC(C)C,CNC=O,,-2.97,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)', 'CompSol Binary (entry number=52405)', 'CompSol Binary (entry number=52406)']",CC(C)CCC(C)C,CNC=O,CC(C)CCC(C)C.CNC=O,True,4024,-2.78050002,0.18949998000000035,0.03591024242000053
CC(C)CCC(C)C,CO,,-3.55,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=46654)', 'CompSol Binary (entry number=46655)']",CC(C)CCC(C)C,CO,CC(C)CCC(C)C.CO,True,4025,-3.26636275,0.28363724999999995,0.08045008958756247
CC(C)CCC(C)C,CC(=O)OC,,-4.11,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)', 'CompSol Binary (entry number=30738)']",CC(C)CCC(C)C,COC(C)=O,CC(C)CCC(C)C.COC(C)=O,True,4026,-3.73045347,0.37954653000000027,0.1440555684350411
CC(C)CCC(C)C,CS(=O)C,,-2.41,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=56843)', 'CompSol Binary (entry number=56844)']",CC(C)CCC(C)C,CS(C)=O,CC(C)CCC(C)C.CS(C)=O,True,4029,-2.10049022,0.30950977999999996,0.09579630391564838
CC(C)CCC(C)C,CC1=CC=CC=N1,,-4.33,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=24158)'],CC(C)CCC(C)C,Cc1ccccn1,CC(C)CCC(C)C.Cc1ccccn1,True,4032,-4.39170026,0.061700260000000284,0.003806922084067635
CC(C)CCC(C)C,ClCCl,,-4.64,10.1016/j.cej.2021.129307,"['Abraham Paper (A7)', 'CompSol Binary (entry number=37586)', 'CompSol Binary (entry number=37587)']",CC(C)CCC(C)C,ClCCl,CC(C)CCC(C)C.ClCCl,True,4036,-4.62251031,0.01748968999999967,0.0003058892562960884
CC(C)CCC(C)C,C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,-3.22,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=53191)', 'CompSol Binary (entry number=53192)']",CC(C)CCC(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)CCC(C)C.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,4038,-3.22245995,0.0024599499999999885,6.051354002499943e-06
CC(C)CCC(C)C,C1=CC=C(C=C1)N,,-3.11,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=31861)'],CC(C)CCC(C)C,Nc1ccccc1,CC(C)CCC(C)C.Nc1ccccc1,True,4043,-3.89032293,0.7803229300000001,0.6089038750837851
CC(C)CCC(C)C,C1CCCCC1=O,,-4.2,10.1016/j.cej.2021.129307,"['Abraham Paper (A4)', 'CompSol Binary (entry number=36430)', 'CompSol Binary (entry number=36431)']",CC(C)CCC(C)C,O=C1CCCCC1,CC(C)CCC(C)C.O=C1CCCCC1,True,4045,-4.15576948,0.04423052000000016,0.001956338899470414
CC(C)CCC(C)C,C1CC(=O)OC1,,-2.85,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=37762)', 'CompSol Binary (entry number=37763)']",CC(C)CCC(C)C,O=C1CCCO1,CC(C)CCC(C)C.O=C1CCCO1,True,4046,-2.8366369,0.013363100000000294,0.00017857244161000786
O=C(OCCCCCCCC(C)C)C1=CC=CC=C1C(OCCCCCCCC(C)C)=O,O,,-5.93,10.1016/j.cej.2021.129307,['Abraham Paper (A18)'],CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,O,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C.O,True,4090,-4.97547308,0.9545269199999993,0.9111216410046851
CC(C)CCO,C1CCOC1,,-6.32,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=59603)'],CC(C)CCO,C1CCOC1,CC(C)CCO.C1CCOC1,True,4122,-6.65798443,0.33798442999999967,0.11423347492242468
CC(C)CCO,CC(C)CCO,,-6.46,Compsol pure,solute-solvent same,CC(C)CCO,CC(C)CCO,CC(C)CCO.CC(C)CCO,True,4124,-6.31078668,0.14921332000000032,0.022264614865422493
CC(C)CCO,CC(C)O,,-6.51,10.1016/j.cej.2021.129307,['CompSol Binary (entry number=24950)'],CC(C)CCO,CC(C)O,CC(C)CCO.CC(C)O,True,4125,-6.48624232,0.023757680000000114,0.0005644273589824055
CC(C)CCO,CCCCCC,,-4.05,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CC(C)CCO,CCCCCC,CC(C)CCO.CCCCCC,True,4126,-4.1731019,0.12310189999999999,0.015154077783609997
CC(C)CCO,CCCCCCC,,-3.96,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],CC(C)CCO,CCCCCCC,CC(C)CCO.CCCCCCC,True,4127,-4.10846558,0.14846557999999987,0.022042028444736364
CC(C)CCO,CC(=O)OCCCC,,-5.78,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",CC(C)CCO,CCCCOC(C)=O,CC(C)CCO.CCCCOC(C)=O,True,4131,-5.84654606,0.06654605999999941,0.0044283781015235215
CC(C)CCO,c1ccc(C)cc1C,,-4.93,10.1016/j.cej.2021.129307,['Abraham Paper (A30)'],CC(C)CCO,Cc1cccc(C)c1,CC(C)CCO.Cc1cccc(C)c1,True,4134,-4.83353115,0.09646884999999994,0.009306239020322488
CC(C)CCl,C1CCOC1,,-4.39,10.1016/j.cej.2021.129307,"['CompSol Binary (entry number=59445)', 'CompSol Binary (entry number=59446)', 'CompSol Binary (entry number=59447)', 'CompSol Binary (entry number=59448)']",CC(C)CCl,C1CCOC1,CC(C)CCl.C1CCOC1,True,4156,-4.35208596,0.03791403999999954,0.0014374744291215649
CC(C)CCl,O,,0.03,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],CC(C)CCl,O,CC(C)CCl.O,True,4163,-0.32991603,0.35991603000000005,0.12953954865096093
CC(C)CN(CC(C)C)N=O,O,,-4.84,10.1016/j.cej.2021.129307,['Abraham Paper (A8)'],CC(C)CN(CC(C)C)N=O,O,CC(C)CN(CC(C)C)N=O.O,True,4168,-4.82967762,0.010322379999999853,0.00010655152886439697
CC(C)CO,c1ccccc1Br,,-4.23,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],CC(C)CO,Brc1ccccc1,CC(C)CO.Brc1ccccc1,True,4179,-4.24968036,0.01968035999999973,0.00038731656972958937
CC(C)CO,CC(C)(C)CC(C)C,,-3.55,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],CC(C)CO,CC(C)CC(C)(C)C,CC(C)CO.CC(C)CC(C)(C)C,True,4183,-3.42357489,0.12642511,0.015983308438512103
